jhu_id|vendor_id|db_name|status_id|url|enable_proxy|description|internal_note|popularity_score|date_created|date_updated
JHU07198|670|GAO Reports and Comptroller General Decisions|A|https://heinonline.org/HOL/Index?collection=gao&set_as_cursor=clear|1|contains reports on audits, surveys, investigations, and evaluations of federal programs conducted by the United States Government Accountability Office (GAO). All published reports, testimonies, correspondence, and special publications are included (documents that are restricted or classified are not). GAO Comptroller General Decisions contain decisions and opinions issued by the Comptroller General in areas of federal law such as appropriations, bid protests, and federal agency rulemaking.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07199|670|John F. Kennedy Assassination Collection|A|https://heinonline.org/HOL/Index?collection=jfk&set_as_cursor=clear|1|Contains the National Archives and Records Administrations complete collection of records on President John F. Kennedys assassination.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07200|715|JSTOR Security Studies Collection|A|https://shibbolethsp.jstor.org/start?entityID=urn%3Amace%3Aincommon%3Ajohnshopkins.edu&site=jstor&dest=https%3A%2F%2Fwww.jstor.org%2Fsecurity-studies%2F|0|This content looks at security studies through a broad lens, encompassing research on international security and peace and conflict studies from all corners of the globe.|23 March 2021 - Added and subtracted tags per Sharon Morris.  Jenny Kusmik12 Aug 2020 - Changed URL to Shibboleth version. Set Proxy = N - Alistair|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07201|682|American Heart Association Ebooks|A|https://ahainst.ipublishcentral.com/|1|Core books from the American Heart Association collection.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07202|877|U.S. National Library of Medicine Digital Collections|A|https://collections2.nlm.nih.gov/|0|The Digital Collections is the National Library of Medicines free online repository of biomedical resources including books, still images, videos, and maps. All of the content in Digital Collections is freely available worldwide and, unless otherwise indicated, in the public domain. Digital Collections provides unique access to NLMs rich historical resources, as well as select modern resources.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07203|505|Age of Exploration|A|https://www.exploration.amdigital.co.uk/|1|Delve into the earliest voyages of Vasco da Gama, the opening of trade with the Spice Islands, the colonisation of the Americas and Australasia, the search for the Northwest and Northeast Passages, and finally the race for the Poles with this robust primary source collection. Featuring rare manuscript and early printed material, highly illustrated maps and documents, diaries and ships logs from some of the most well-known voyages in history, this collection provides access to key events in the history of European maritime exploration from c.1420-1920.|29 April 2021 - URL updated.  Jenny Kusmik|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07204|505|American Indian Newspapers|A|https://www.americanindiannewspapers.amdigital.co.uk/|1|From historic pressings to contemporary periodicals, explore nearly 200 years of Indigenous print journalism from the US and Canada. With newspapers representing a huge variety in publisher, audience and era, discover how events were reported by and for Indigenous communities. Covers more than 9,000 individual editions from 1828-2016.|29 April 2021 - URL updated. Jenny Kusmik|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07205|505|Gender: Identity and Social Change|A|https://www.genderidentityandsocialchange.amdigital.co.uk/|1|Gender: Identity and Social Change includes primary sources for the study of gender history, women’s suffrage, the feminist movement and the men’s movement. Other key areas represented in the material include: employment and labour, education, government and legislation, the body, domesticity and the family. Explore records from men’s and women’s organisations and pressure groups, detailing twentieth-century lobbying and activism on a wide array of issues to reveal developing gender relations and prevalent challenges.|29 April 2021 - URL updated.  Jenny Kusmik|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07206|505|J. Walter Thompson: Advertising America|A|https://www.jwtadvertisingamerica.amdigital.co.uk/|1|Advertising has had a fascinating effect on the world through its interactions with consumer culture. J. Walter Thompson: Advertising America documents these interactions via the workings of one the world’s oldest and biggest advertising agencies. The documents in this collection allow us to explore how advertising works, company culture, how decisions are made and ultimately from this we can examine the effect that the industry may have had over wider culture and how culture interacts with advertising. The archive consists of publications, reports, research, memoranda, correspondence, meeting minutes, creative briefs, scripts, speeches, newsletters, artwork and advertisements created by the staff of J. Walter Thompson.|29 April 2021 - URL updated.  Jenny Kusmik|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07207|505|Service Newspapers of World War Two|A|https://www.servicenewspapers.amdigital.co.uk/|1|This digital resource reveals the story of war as told by the newspapers that brought information, entertainment and camaraderie to the forces at home and overseas. Explore over 200 titles from key nations across the globe that took part in the world-changing conflict. To scholars of today, these newspapers, so rich in social and cultural history, offer a unique perspective on the local and global experience of the war, and will enable the research of key historical events through the medium of contemporary publications.|29 April 2021 - URL updated.  Jenny Kusmik|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07209|812|Colonial State Papers|A|https://search.proquest.com/csp|1|Colonial State Papers provides users with access to primary source documents from the sixteenth to the eighteenth centuries. The earliest English settlements in North America, encounters with Native Americans, piracy in the Atlantic and Caribbean, the trade in slaves and English conflicts with the Spanish and French are all covered. This database integrates two important research tools as one service: Collection CO 1 from The National Archives, full name: Privy Council and related bodies: America and West Indies, Colonial Papers, 1574-1757 and The Calendar of State Papers, Colonial: North America and the West Indies 1574-1739.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07210|551|Chinese Ancient Local Gazetteers|A|http://server.wenzibase.com/|1|Covering a span from 960 to 1949, the database contains more than 2,000 titles of local gazetteers. To access, choose “Ancient Classics” (default) and click on “Login”. Our library currently subscribes to Chinese Ancient Classics and Chinese Ancient Local Gazetteers (collection 1 & 2).|17 June 2020 - Concurrent Users note added. Jenny Kusmik|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07211|565|DIPPR 801: Chemical Database|A|https://dippr.aiche.org/FullDb|1|A database of physical and thermodynamic properties of pure chemicals. The DIPPR database consists of experimental data and correlations of temperature-dependent properties for over 1,800 pure chemicals.|10 Dec 2020 - changed proxy to Yes - we do want to send it through EZProxy. Zoya Tsygan10 Dec 2020 - URL updated per AER-404, Concurrent Users note edited & Welch page info deleted.  Jenny Kusmik2 JUL 2020 - Added formatting to Shared ID restriction note.|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07212|651|American Historical Periodicals|A|https://gdc.galegroup.com/gdc/artemis?p=AAHP&u=balt85423|0|This collection from the American Antiquarian Society (AAS) includes unusual and short-lived magazines as well as better-known titles with long runs. Early periodicals in the collection focus on colonial life and the growing tensions between colonists and their oversea rulers leading up to the American Revolution. Common themes depicted in antebellum periodicals reveal a rapidly growing young nation where industrialization, western expansion, and regional political differences were a daily reality for many Americans. The Civil War and Reconstruction eras are well represented, documenting the conflict and its aftermath from a variety of perspectives and allowing readers to bear witness to this pivotal period in American history. Early twentieth century titles document the second Industrial Revolution, immigration, women’s rights, World War I, as well as fashion and music during the Roaring Twenties.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07213|651|Political Extremism and Radicalism|A|https://go.gale.com/ps/start.do?p=PLEX&u=balt85423|0|A compilation of rare and unique archival collections covering a wide range of fringe political movements. This archive is one of the first digital archives covering such a broad assortment of both far-right and left political groups. It offers a diverse mixture of materials, including periodicals, campaign propaganda, government records, oral histories, and various ephemera. The collections cover a period of just over a century (1900s to 2010s) when the world saw the formation of several civil rights movements for the rights of minorities, womens rights, and gay rights. It also encompasses the rise and fall of a number of peripheral groups deemed ‘extreme’ or ‘radical’ by contemporaries, such as anti-Catholic, anti-Semitic, anti-war, communist or socialist, creationist, environmentalist, hate, holocaust denial, new left, survivalist, white supremacist, and white nationalist. It is global in scope, however, the majority of the materials are largely from the US and Britain.|20 May 2021 - URL updated.  Jenny Kusmik|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07214|651|Religions of America|A|https://go.galegroup.com/ps/start.do?p=ROAM&userGroupName=balt85423|1|Religions of America traces the history and unique character of religious movements that originated in or were re-shaped by the United States during the nineteenth and twentieth centuries. The collection pays especially close attention to America’s unique role as a birthplace for new religious movements within the context of the nation’s origins as a home for religious dissenters.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07215|651|Public Health Archives: Public Health in Modern America, 1890-1970|A|https://go.galegroup.com/ps/start.do?p=PHIA&userGroupName=balt85423|1|Documents the rise of the twentieth-century public health system in the United States through correspondence, reports, pamphlets, ephemera, and more. For scholars in the fields of American history, American studies, history of science and medicine, public health studies, sociology, political science, psychology, and economics, it documents through primary sources that record the evolution and impact of public health legislation, policies, and campaigns at the local, national, and federal levels, opening for researchers a new window on the roles played by key organizations.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07216|651|Gale Power Search|A|http://go.galegroup.com/ps/dispBasicSearch.do?userGroupName=balt85423&prodId=GPS|0|Searches across all the subscribed Gale resources in one search.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07217|812|Black Abolitionist Papers|A|https://www.proquest.com/bap/advanced/history/fromDatabasesLayer?accountid=11752|0|This collection searches a unique set of primary sources from African Americans actively involved in the movement to end slavery in the United States between 1830 and 1865.|3 June 2021 - URL updated per AER-723.  Jenny Kusmik|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07218|592|China Core Newspapers Full Text Database|A|https://kns.cnki.net/kns8?dbcode=CCND|1|China Core Newspapers Fulltext Database gives access to articles from 633 core newspapers from China from 2000 onwards, including Renmin ribao, Guangming ribao, Beijing ribao and many specialized and local newspapers.|22 Nov 2021 - URL updated per AER-1073.  Jenny Kusmik16 Nov 2020 - URL updated per AER-326.  Jenny Kusmik|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07219|798|Oxford Research Encyclopedias|A|https://oxfordre.com/|1|Working with international communities of scholars across all fields of study, the Oxford University Press is developing new comprehensive on-line collections of in-depth, peer-reviewed summaries on an ever-growing range of topics. The JHU Libraries currently subscribe to the following encyclopedias: Oxford Research Encyclopedia International Relations, Oxford Research Encyclopedia Latin America History, Oxford Research Encyclopedia Political Science and the Oxford Research Encyclopedia Communications.|10 March 2021 - New tag added.  Jenny Kusmik|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07220|812|Proquest International Newsstream|A|https://search.proquest.com/internationalnews1/fromDatabasesLayer?accountid=11752|1|International Newsstream provides fulltext access to the most recent news content outside of the US and Canada, with archives which stretch back decades featuring newspapers, newswires, and news sites. Coverage includes The Times (London), The Bangkok Post, El Norte, Financial Times, The Guardian, Jerusalem Post, South China Morning Post, The Daily Telegraph, Asian Wall Street Journal, and the BBC Monitoring series of publications.|7 June 2021 - Tag added per Heather Tapager.  Jenny Kusmik|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07221|906|Wall Street Journal Digital Edition|A|https://wsj.com/JohnsHopkins|0|The financial newspaper of record offering in-depth coverage of national and international finance as well as first rate coverage of hard news. Resources has a 4 year rolling archive.  Limited to current Hopkins affiliates who must initially register for their personal WSJ accounts through this designated link using their JHU e-mail addresses.|17 Aug 2020 - Tag added per Heather Tapager request.  Jenny Kusmik16 Oct 2020 - Tags added per HT request.  Jenny Kusmik26 Oct 2020 - Tag added per HT.  Jenny Kusmik|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07222|861|MedOne PlasticSurgery|A|http://MedOne-PlasticSurgery.thieme.com|1|Provides access to Thiemes complete portfolio in aesthetic and reconstructive plastic surgery. Includes books, journals, videos and residency board prep.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07223|861|MedOne Ophthalmology|A|http://MedOne-Ophthalmology.thieme.com|1|Provices access to Thieme’s complete portfolio in ophthalmology that includes books, journals, video and residency board prep.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07224|882|PubMed|A|https://pubmed.ncbi.nlm.nih.gov/?otool=jhumlib|0|PubMed comprises more than 32 million citations for biomedical literature from MEDLINE, life science journals, and online books.|15 July 2021 - Edited title and description per AER-864.  Jenny Kusmik17 Aug 2020 - Added tag info for Biological Sciences according to Sue Vazakis instructions.  Jenny Kusmik12 Oct 2020 - Added tag info for Public Health list.  Jenny Kusmik|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07225|580|Late Qing and Republican-Era Chinese Newspapers|A|https://gpa.eastview.com/crl/lqrcn/|0|The press of more than twenty cities is represented, spanning the Chinese mainland and the entire half century. The collection provides researchers a richly comprehensive perspective on Chinese life, culture, and politics throughout the collapse of the Qing Dynasty, the years of provisional government and civil war, and the birth of the People’s Republic. This digitized collection is provided as an Open Access database by the Center for Research Libraries (CRL) and East View Press.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07226|743|British Online Archives|A|https://microform.digital/boa/|1|BOA providea students and researchers in the humanities and social sciences with access to unique collections of primary source documents. Subscription includes: Antigua, slavery and emancipation in the records of a sugar plantation, 1689-1907 ; Colonial Africa in official statistics, 1821-1953 ; Slavery in Jamaica, records from a family of slave owners, 1686-1860 ; South Africa in records from colonial missionaries, 1819-1900 ; The West Indies: slavery, plantations and trade, 1759-1832; Slavery: Supporters and Abolitionists 1675-1865; The West Indies in records from colonial missionaries, 1710-1950; and Sierra Leone under colonial rule, in Government reports, 1893-1961|15 June 2021 - Description updated.  Jenny Kusmik|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07227|533|ESRI’s Maps for Public Policy|A|https://livingatlas.arcgis.com/policy/overview/|0|Esri’s Maps for Public Policy is a GIS database portal for identifying, building, and sharing maps associated with public policy issues (i.e. housing, transportation, public safety, economic opportunity).  Maps for Public Policy works in tandem with the ArcGIS Online for Johns Hopkins database and uses many of the same GIS features and functionality.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07228|696|MedDRA|A|https://welch.jhmi.edu/databases?t=MedDRA&u|0|MedDRA is the clinically-validated international medical terminology that is being implemented by the U.S. Food and Drug Administration (FDA) as well as by the regulatory authorities in the European Union (EMEA) and the Japanese Ministry of Health and Welfare (MHW).|2 JUL 2020 - Added formatting to Shared ID restriction note. Alistair Morrison3 JUN 2020 - Added Shared ID restriction. Alistair Morrison28 MAR 2022 - Update password in Access Restrictions note. D.Hopkins|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07229|627|Atlantic Magazine Archive|A|https://search.ebscohost.com/login.aspx?profile=ehost&groupid=main&defaultdb=ama&authtype=ip,shib&custid=s3555202|0|Contains indexing, abstracting and full text for the complete archive (including Covers and advertisements) of this leading monthly magazine beginning in November 1857 and ending April 2014.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07230|627|Forbes Magazine Archive|A|https://search.ebscohost.com/login.aspx?profile=ehost&groupid=main&defaultdb=fba&authtype=ip,shib&custid=s3555202|0|Contains indexing, abstracting, and full text for the complete archive of Forbes, beginning with its first issue in 1917 and ending in December 2000.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07231|627|Fortune Magazine Archive|A|https://search.ebscohost.com/login.aspx?profile=ehost&groupid=main&defaultdb=fma&authtype=ip,shib&custid=s3555202|0|Consists of cover to cover coverage dating back to issue number one in 1930 of the American business magazine Fortune, published by Time Inc.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07233|580|Middle Eastern and North African Newspapers|A|https://gpa.eastview.com/crl/mena/|0|Includes publications from across this dynamic region, providing unique insights into the history of individual countries, as well as broad viewpoints on key historic events from the late nineteenth century through the present. Key topics include the decline of colonialism, the collapse of the Ottoman Empire, the Suez Crisis, the Cold War, the rise of the petroleum industry, twentieth-century pan-Arab movements, both World Wars, the establishment of the state of Israel, the Iran-Iraq War, and the recent Arab Spring. This digitized collection is provided as an Open Access database by the Center for Research Libraries (CRL) and East View Press.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07234|670|U.S. Presidential Impeachment Library|A|https://heinonline.org/HOL/Index?collection=presidentsimp&set_as_cursor=clear|1|Organized by the four affected presidents, this collection brings together a variety of documents both contemporaneous and asynchronous to each presidents impeachment, presenting both a snapshot of the political climate as each impeachment played out and the long view history has taken of each proceeding.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07235|670|U.S. Congressional Serial Set|A|https://heinonline.org/HOL/Index?collection=usccsset&set_as_cursor=clear|1|The United States Congressional Serial Set, commonly referred to as the Serial Set, is considered the most essential publication for unveiling American history. Spanning more than two centuries with more than 17,000 bound volumes, the records in this series include House and Senate Documents, House and Senate Reports, the American State Papers, and much more.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07236|670|History of Supreme Court Nominations|A|https://heinonline.org/HOL/Index?collection=supcourt&set_as_cursor=clear|1|This database features the complete print series Supreme Court of the U.S. Hearings and Reports on Successful and Unsuccessful Nominations of Supreme Court Justices by the Senate Judiciary Committee.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07237|670|Reports of U.S. Presidential Commissions and Other Advisory Bodies|A|https://heinonline.org/HOL/Index?collection=prescomm&set_as_cursor=clear|1|This unique resource contains the most current and extensive listing of publications created by presidential advisory bodies. The companion database features not only the bibliographic listing of reports, but also related hearings, scholarly articles, and more.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07238|545|BabelScores|A|https://www.babelscores.com/|1|Looks into and selects the works of the most creative, original and innovative composers of the past few decades offering a wide catalogue and setting up a powerful circulation platform addressed to instrumentalists, ensembles, orchestras, composers, musicologists, conservatories, universities and festivals throughout the world. At BabelScores you can access the largest and constantly growing online contemporary music library.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07239||Google Books|A|https://books.google.com/|0|Search the full text of millions of digitized books and e-books. For more information, see<a href=https://www.google.com/googlebooks/about/>About Google Books</a>||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07240|550|Begel House Digital Library|A|http://www.dl.begellhouse.com/|1|Trends in engineering and biomedicine led to the creation of interdisciplinary and cross-disciplinary publications.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07241|580|CRL Digital Delivery System (DDS)|A|https://dds.crl.edu/|0|Documents, newspapers, books, and journals are among the items CRL scans in response to scholars’ requests for access to CRL holdings. Digital delivery prevents many of these material that are fragile, rare or even unique from being lost, damaged or destroyed through handling or shipping. Digital materials that are derived from source materials in the public domain or for which CRL has secured the requisite rights and permissions, will be available without restriction. Some material may be discovered, but be unavailable through this resource.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07242|511|Academic Video Online (AVON)|A|https://video.alexanderstreet.com/wayf?redirect=https://video.alexanderstreet.com/channel/academic-video-online&account_id=11752|0|AVON is a streaming service that delivers video titles spanning the widest range of subject areas including anthropology, business, counseling, film, health, history, music, and more.  Sony Pictures Classics, one of the production and distribution companies included in AVON, imposes DRM restrictions limited to only US-based viewership.|30 March 2022 - Switched to WAYFless URL and turned off proxy. Alistair Morrison7 June 2021 - Tag added per Heather Tapager.  Jenny Kusmik28 Oct 2020 - Note about DRM restrictions added to description.  Jenny Kusmik|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07243|627|Flipster|A|https://search.ebscohost.com/login.aspx?authtype=ip,shib&custid=s3555202&groupid=main&profile=eon|0|Flipster is a dedicated online reading platform for magazines. Johns Hopkins subscriptions include The Atlantic, Fortune, and Forbes. Coverage from mid-2014 through current.|7 June 2021 - Tag added per Heather Tapager.  Jenny Kusmik|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07244|812|Coronavirus Research Database|A|https://search.proquest.com/coronavirus?accountid=11752|1|Including coverage of the COVID-19 outbreak, this database curates openly available content related to coronaviruses. It includes thousands of open-access articles from the world’s leading publishers as well as current research from pre-print repositories such as arXiv and will continue to grow and evolve as more is learned about the pandemic.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07245|613|Diction Police|A|https://www.dictionpolice.com/|1|Provides singers with a comprehensive set of tools for the study and application of lyric diction. The philosophy of this database centers on hearing the sounds of foreign languages delivered by native speakers who are also professional singers or coaches with a practical understanding of the intricacies of singing language.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07246|812|Jewish Advocate, The (1905-1990)|A|https://search.proquest.com/hnpjewishadvocate/news/fromDatabasesLayer?accountid=11752|0|This historical newspaper provides genealogists, researchers and scholars with online, easily-searchable first-hand accounts and unparalleled coverage of the politics, society and events of the time. JHED ID necessary. Please enter jhu.edu in the “Find your library or university …” Johns Hopkins University will appear.|05 August 2020 - Set Proxy = N - Alistair Morrison|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07247|812|American Israelite, The (1854-2000)|A|https://search.proquest.com/hnpamericanisraelite/news/fromDatabasesLayer?accountid=11752|1|This historical newspaper provides genealogists, researchers and scholars with online, easily-searchable first-hand accounts and unparalleled coverage of the politics, society and events of the time. JHED ID necessary. Please enter jhu.edu in the “Find your library or university …” Johns Hopkins University will appear.|05 August 2020 - Set Proxy = N - Alistair Morrison|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07248|812|American Hebrew & Jewish Messenger, The (1857-1922)|A|https://search.proquest.com/hnpamericanhebrew/news/fromDatabasesLayer?accountid=11752|0|This historical newspaper provides genealogists, researchers and scholars with online, easily-searchable first-hand accounts and unparalleled coverage of the politics, society and events of the time. JHED ID necessary. Please enter jhu.edu in the “Find your library or university …” Johns Hopkins University will appear.)|28 Dec 2021 - Title updated.  Jenny Kusmik05 August 2020 - Set Proxy = N - Alistair Morrison|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07249|812|Jewish Exponent, The (1887-1990)|A|https://search.proquest.com/hnpjewishexponent/news/fromDatabasesLayer?accountid=11752|1|This historical newspaper provides genealogists, researchers and scholars with online, easily-searchable first-hand accounts and unparalleled coverage of the politics, society and events of the time. JHED ID necessary. Please enter jhu.edu in the “Find your library or university …” Johns Hopkins University will appear.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07250|812|Proquest Legislative Insight|A|https://search.proquest.com/legislativeinsight|1|Legislative Insight provides compiled histories with full text PDFs and tools to facilitate research into the legislative histories of U.S. statutes.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07251|812|Proquest Regulatory Insight|A|https://regulatoryinsight.proquest.com/regulatoryinsight|1|Find compilations of Federal Register notices, proposed rules, and rules representing the complete rulemaking process associated with specific Public Laws and Executive Orders.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07252|812|Statistical Abstracts of the World|A|https://statabs.proquest.com/international/index.html|1|The Statistical Abstracts of the World is a growing collection of the statistical abstracts from many countries. These statistical abstracts are generally issued by the national statistical offices of foreign governments and contain country-level data not easily found elsewhere. Global and regional statistical compendia issued by international organizations are included.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07253|798|Oxford Bibliographies Online: Victorian Literature|A|https://www.oxfordbibliographies.com/page/victorian-literature|1|The study of Victorian literature has a rich and well established critical literature and remains a highly active field, and is constantly responding to the regular emergence of new interpretations and theoretical ideas. In addition to this extensive body of scholarship, the study of Victorian literature has been quick to move online. Rather than sifting through these ever-expanding mountains of information, students and researchers alike can rely on Oxford Bibliographies in Victorian Literature to offer a reliable, up-to-date, and authoritative guide to the best literature in the field.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07254|798|Oxford Bibliographies Online: Art History|A|https://www.oxfordbibliographies.com/browse?module_0=obo-9780199920105|1|Art history is a vast discipline, geographically, historically, and intellectually. In its initial centuries, art history dealt with Western art, but the boundaries of the field have since expanded. Traditional emphases on European art have been reduced, as the discipline reaches world-wide dimensions in which connections as much as differences have increasingly come into focus. Originating as a study much informed by ancient art, and then by the art of the Renaissance, the historical dimension of the discipline has also continuously advanced with time. In the past half century art historians have also engaged more and more with questions of theory, method, and the history of the discipline. Oxford Bibliographies in Art History responds to these needs and offers a trustworthy pathway through the thicket of information overload.|29 March 2022 - URL updated.  Jenny Kusmik|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07255|798|Oxford Bibliographies Online: Music|A|https://www.oxfordbibliographies.com/page/music|1|The study of music, “musicology,” is a relatively new discipline in academe, beginning in late nineteenth-century Germany. In the second half of the twentieth century, “ethnomusicology” became a viable academic discipline spawning a scholarly literature for the study of all musics not treated by traditional (“historical”) musicology. Oxford Bibliographies in Music takes a pragmatic approach, based on the past and emerging literature about music: if authors have found something they define as music worthy of serious study, it is music. Oxford Bibliographies in Music combines the best features of a high-level encyclopedia and a traditional bibliography in a style tailored to meet the needs of today’s online researchers.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07256|566|Rosenne's Law and Practice of the International Court: 1920-2015|A|https://referenceworks.brillonline.com/browse/Rosenne-s-law-and-practice-of-the-international-court-1920-2015|1|The 5th edition of the definitive work on the law and practice of the International Court of Justice, updated through 2015.|October 6, 2021.  Mark Cyzyk.  SSO implemented.  Vendor could not provide WAYFless URL, so I am leaving Proxy On for all Brill content.5/28/2020 - Added by Jenny K6/11/2020 Not Biomedical Sciences. KAD|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07257|803|Manuscripts of Charles Sanders Peirce|A|http://pm.nlx.com/xtf/view?docId=peirce_ms/peirce_ms.00.xml|1|Currently includes full versions of all manuscripts included in the seven books edited by Carolyn Eisele, the Lowell 1892 and 1903 Lectures, the Minute Logic, the Grand Logic, the Syllabus on Topics in Logic, and Peirce’s Logic Notebook.|6/11/20 Not Biomedical Sciences. KAD16 June 2020 - History subject heading added per M. Burris request.  Jenny Kusmik|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07258|803|Immanuel Kant: Vorlesungen|A|http://pm.nlx.com/xtf/view?docId=kant_vl_de/kant_vl_de.00.xml|1|Kant’s lecture notes preserved by colleagues and students drawn primarily from Bds. XXIV-XXIX of the Akademie-Ausgabe edition, with supplementary material.|10 June 2020 - Added German Lang & Lit | Texts tag at request of Mack Zalin.  Jenny Kusmik6/11/2020 - Not Biomedical Sciences. KAD|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07259|798|Oxford Handbooks Online: International Criminal Law|A|https://www.oxfordhandbooks.com/view/10.1093/law/9780198825203.001.0001/law-9780198825203|1|In the past twenty years, international criminal law has become one of the main areas of international legal scholarship and practice. This book takes a theoretically informed and refreshingly critical look at the most controversial issues in international criminal law, challenging prevailing practices, orthodoxies, and received wisdoms.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07260|835|SAGE Books|A|http://sk.sagepub.com/books|1|Includes thousands of selected titles by authoritative authors and editors on topics across the social sciences.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07261|603|Digital Library of the Middle East (DLME)|A|https://dlmenetwork.org/library|0|Offers free and open access to the rich cultural legacy of the Middle East and North Africa by bringing together collections from a wide range of cultural heritage institutions. Developed by an engineering team from CLIR and Stanford Libraries, the platform federates and makes accessible data about collections from around the world.|15 July 2020 - Various tags added after creation of this resource.  Jenny Kusmik|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07262||Dynamed and Micromedex with Watson|A|https://search.ebscohost.com/login.aspx?authtype=ip,uid&custid=s3555472&groupid=main&profile=dmx|1|DynaMed and Micromedex with Watson combines the clinical expertise and disease content of DynaMed, with the comprehensive view into treatment options with the depth and breadth of drug information and AI search capabilities of IBM Micromedex.|review for biomedical sciences 8/24/20 KD|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07263|670|COVID-19 in America: Response, Issues, and Law|A|https://heinonline.org/HOL/Index?collection=covidcol&set_as_cursor=clear|1|Publications from the Congressional Research Service (CRS) and Government Accountability Office (GAO) analyze the various ways COVID-19 has impacted every aspect of life, from testing issues in the medical field to unemployment and economic impact. These reports provide insight into federal response to the pandemic, discussing not only those issues that are highly prevalent in the media (for example, the process of vaccine development), but also those that may not have been considered by the casual researcher—for example, the pandemic’s effect on organ donation and transplantation, the U.S. blood supply, support for the homeless, and the implications of digital surveillance of carriers.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU07264|685|Films on Demand|A|https://fod.infobase.com/PortalPlayLists.aspx?wid=107557|1|Streaming films, educational  videos and documentaries ; includes archival footage and world cinema films.  Package includes the Feature Films for Education, Business and Economics, Archival Films & Newsreels, and World Cinema collections.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
